,0,1
65,所,"['HSK 2급 단어', '#/entry/zhko/b982c55bf4c8450989a1a5b56ee2d05d', 'HSK 4급 단어', '#/entry/zhko/ae989a98b6904983b0cceb41c10e78ed', 'HSK 5급 단어', '#/entry/zhko/a394deb3da15412a88f7835abfa3f790', '#/entry/zhko/d8c0b23dff6547158651f8e7c530eeb5', 'HSK 6급 단어', '#/entry/zhko/907e34919e3a441a8875d5412d214ccd', '#/entry/zhko/07d01ae50dde4221b9b22a01d8f44559', '#/entry/zhko/b1cb46af528240bc83b22d697b95874f', '#/entry/zhko/b3baa1a3081e40acadedce096fb585a3']"
66,话,"['HSK 2급 단어', '#/entry/zhko/a8eca1416276401cb2c7badcc9ac72f1', 'HSK 4급 단어', '#/entry/zhko/e813f224ab314576b969463f82e7123f', '#/entry/zhko/92351a9dcbc949d8ace8dfa82b0c529a', 'HSK 5급 단어', '#/entry/zhko/25b860f46f6e4982a9062e628a54375c', '#/entry/zhko/d985aad541864716b09ca9016a49beca', '#/entry/zhko/318a93dafefa49b4b903965a3a14883d', '#/entry/zhko/2ffb1a5eb9e541ec8bf378678dffd2dd', 'HSK 6급 단어', '#/entry/zhko/cccf25e558e24c8499a007a3ae684922', '#/entry/zhko/573195eb18df4b6798eee809e987fb9b', '#/entry/zhko/94f9c605b54c480885aa4774a2177dfc', '#/entry/zhko/403694f8d5eb4121a8c9b2109cc16a1f', '#/entry/zhko/e3f2cf983f0e457a92c0c1aff6684309']"
67,小,"['HSK 2급 단어', '#/entry/zhko/1c72d93b8f9b407d96aeea4c777cd7b1', 'HSK 3급 단어', '#/entry/zhko/6a8a3e8b78c442119a95a12aa6bee956', 'HSK 4급 단어', '#/entry/zhko/b7c50a5ace5c4cf3b29a28d76c2b2388', '#/entry/zhko/d018dfd0a64348cfa64f73d157a78b19', '#/entry/zhko/ff78ea89b8d44671b7c4647d38edac17', 'HSK 5급 단어', '#/entry/zhko/b33667c542a34e29b8a08473d0f4c248', '#/entry/zhko/c4af90e45b1a4cdbb764435178afe968', '#/entry/zhko/12ede5325b234e4289e1d59456b31e4e', 'HSK 6급 단어', '#/entry/zhko/9ed7774640934c9686f1766a538a7826', '#/entry/zhko/4cda3d455260420b847b8d14d58dd6c2']"
68,白,"['HSK 6급 단어', '#/entry/zhko/0d5f868a5e9a41cfa8a5df9518a88501', '#/entry/zhko/3c1f2cfc59064069ab55b976be9021bb', '#/entry/zhko/d23ac225e0a3431fbcd5ba158e5913d8', '#/entry/zhko/1628bea5e4e3402ca1e31b114c1ae504']"
69,回,"['HSK 1급 단어', '#/entry/zhko/c00efbac49634ad0a1f13f98e5323c93', 'HSK 3급 단어', '#/entry/zhko/b85c1be598984ac98d5e170cc987a978', 'HSK 4급 단어', '#/entry/zhko/058e731b2c6944d8935b682283b40c39', 'HSK 6급 단어', '#/entry/zhko/8a2bf53ece5045eb84b4f86ca72c69b7', '#/entry/zhko/a4a63e6490dc4747b5a4fbccf5dd3176', '#/entry/zhko/d869f270f6554690a6cc283a112f5d79', '#/entry/zhko/4694814806534866ab371eaaeafac3b4']"
70,然,"['HSK 2급 단어', '#/entry/zhko/72557535b1d54a7ea08e276b13db9ceb', 'HSK 3급 단어', '#/entry/zhko/8f7308b6bcd2417b9cd5c470f84402bd', '#/entry/zhko/36e17d3ab58848b9a886b04ec6f85ce2', '#/entry/zhko/ac274002e87e4524ac980615f92ec393', 'HSK 4급 단어', '#/entry/zhko/952f0d1e563d4b04abdcfc132a9c8b19', '#/entry/zhko/8b551faff6f44255b36868c30141cd24', '#/entry/zhko/d0e48bbdf35f41aba0d1e7ff41a81f9d', '#/entry/zhko/d73a6490d77040c092c29712204eb82e', '#/entry/zhko/3ade36bcfcc041deb57ee0fcdf39e940', 'HSK 5급 단어', '#/entry/zhko/426d9576d1cc4911a220caba0082e58d', '#/entry/zhko/68d5faaea3d6497babe3dbfa58091bb5', '#/entry/zhko/7a860b81b2c049f19e38cf945eb7154c', '#/entry/zhko/ff9a44486e9b4c3790cc3ddcbbc27fd2', '#/entry/zhko/314ff0f6679f4130baf9e41d078b9411', '#/entry/zhko/dcb3057df2d640f4b81b9f4241046c00', '#/entry/zhko/ff031b4432fb4221b64c7e5b84a13598', '#/entry/zhko/2b3740fdeb0946288ab241c685c68dd7', 'HSK 6급 단어', '#/entry/zhko/3039c4c1f63846b995f6b8ec51351bc1', '#/entry/zhko/8f5f8b1102404957b1c962d72edce6a7', '#/entry/zhko/cab30420b31a4b9ead9aaed0b6881797', '#/entry/zhko/ecfa0f0de4ad4c2fa1e2699e1c7d9fb5', '#/entry/zhko/664f9fbeddad427cbcdab1e7f7ebc290', '#/entry/zhko/07d01ae50dde4221b9b22a01d8f44559', '#/entry/zhko/4e20da94c0864b4097b72e1346a6f455', '#/entry/zhko/4a4dd7d1e6464de98bfebe3c1f281227']"
71,果,"['HSK 1급 단어', '#/entry/zhko/d7c04c7262de4d349e74a89b4897fc87', '#/entry/zhko/e6d1447d93df4350a67765d2d803ff87', 'HSK 3급 단어', '#/entry/zhko/9019135dc97743919f2784529ceca4b7', 'HSK 4급 단어', '#/entry/zhko/4fb15ef1b3f540ce8767f21554301e12', '#/entry/zhko/9f48b29d18bb493783441ebbc6fea52d', '#/entry/zhko/5377eaca53ed4eb597ca966f5541de48', '#/entry/zhko/5aacd8eb78774f94a09976096161e9a3', 'HSK 5급 단어', '#/entry/zhko/05a9c347bb1b4749b9a679bd16c4fd6e', '#/entry/zhko/ccb459a14d0a494b93538f15d2c0a3bd', '#/entry/zhko/0e8c934baf6e49e8ad7f61d12ccca50e', '#/entry/zhko/2b3740fdeb0946288ab241c685c68dd7', 'HSK 6급 단어', '#/entry/zhko/6549e1cc368140389bf3677601063692']"
72,发,"['HSK 3급 단어', '#/entry/zhko/4f4c55570507425a88041eb79c9f903c', 'HSK 4급 단어', '#/entry/zhko/b3d615b58c234b3a8f156960a9960c21', '#/entry/zhko/d697c925be3a4b81b6bac65f9c1755f7', '#/entry/zhko/86f6a132a70242a7bcc4d5766cf93a88', '#/entry/zhko/01f90339993c4918947a7eb902abde18', 'HSK 5급 단어', '#/entry/zhko/348c43768b1e450195cae7ac7f6599a5', '#/entry/zhko/39ce53dd154a48f499e790f94bb0967f', '#/entry/zhko/4f497923954b4cd298876a399d868c90', '#/entry/zhko/99a8e99ef573485c833eda6b4668dfbe', '#/entry/zhko/d98044f8ecfe4b33842e382e247ca97d', '#/entry/zhko/a6e5eddcaed64f9e9d2daf09c224ebd9', '#/entry/zhko/2bd2154240ab469db2fc7bea6d83d3bc', '#/entry/zhko/dc3cf7c85e1945ea908a88a8756006db', 'HSK 6급 단어', '#/entry/zhko/005e19c42ce240e39f619ae0e60137ea', '#/entry/zhko/f36c71e832464d55994d6a0c00c97fa7', '#/entry/zhko/0bb5977378d64879a59ee24c24995c46', '#/entry/zhko/436b47ee1f8645e59b3ca6a1b4f4733f', '#/entry/zhko/bb37b991ca4f40ee973e7b13b4a72ea2', '#/entry/zhko/d56b86da15f74277addb6ea134edd40a', '#/entry/zhko/d96976676e1c446b8fc4fc6c11fca5cd', '#/entry/zhko/debe530d3c844d48b0425132e2197fe6', '#/entry/zhko/57f9347af433447894dc1ab3bc4d9992', '#/entry/zhko/5d79d3a031e040d5b2ac6e915d7dbb26', '#/entry/zhko/663b136ace6b45248bb9582235831835', '#/entry/zhko/9e9ff8e093ee4dfc8825b56114f11dea', '#/entry/zhko/a70f8c177dd547f8942a9b4ca8a293d4', '#/entry/zhko/dcb1dd8bbe7740489e3e5136d7e56fb6', '#/entry/zhko/17c5e40fb95d473095353b25f8a457da', '#/entry/zhko/1e72d8b3993c4fa9ac72c43ee9deef70', '#/entry/zhko/2e60f4cf8fe745d3aba6e6634c016da8', '#/entry/zhko/9b57c2cb70a74391a8a1076dd8f8b06b', '#/entry/zhko/a8d130ada7504e08a93eb7b748bd2562']"
73,见,"['HSK 1급 단어', '#/entry/zhko/b66039be61724e04ae09c46d884e5b86', '#/entry/zhko/fbb1cd12565d479e980f8016b0fc4ba7', 'HSK 3급 단어', '#/entry/zhko/df669b82c37a4a3787aeb82a899cbf16', 'HSK 4급 단어', '#/entry/zhko/d243975e01254b59a9ec86b44a3b6f13', 'HSK 5급 단어', '#/entry/zhko/daac8077182f42faad76cc63391d3496', 'HSK 6급 단어', '#/entry/zhko/31f0c3458db14b1a87b400b1b77b7508', '#/entry/zhko/c1c35bd470a84b159966c324ee57b3f6', '#/entry/zhko/e44efeaf0a384b50bfb867ee4399d4d6', '#/entry/zhko/da26817040f94c3eb46594ff651e0642', '#/entry/zhko/1c37d1bbab6943f299deac138bacecdd', '#/entry/zhko/21016d8ae4274902a410d709baf8d6c6', '#/entry/zhko/06bb73befa0848299cce40c937460d96', '#/entry/zhko/d65753b9b1f1472e988fce0a574bbc88']"
74,心,"['HSK 3급 단어', '#/entry/zhko/6a8a3e8b78c442119a95a12aa6bee956', '#/entry/zhko/155863f0062d49328841489ad7ce02e9', '#/entry/zhko/26de7c23aeb9410099ceb34487ea7ef0', '#/entry/zhko/b562c1dbfd7f48debf6f1a8940ed7d66', 'HSK 4급 단어', '#/entry/zhko/343a15e7f3ee42cf8fca36ebeb4f3ef6', '#/entry/zhko/b0da9a56489b4c0ab80d1c62d4ec2420', '#/entry/zhko/105c97e7e3d04a8da593122e10c41a75', '#/entry/zhko/0635cd5fbdf0493b982daa0497706699', '#/entry/zhko/b83d86c5c17d4bd0a7dc731dfe3a926e', '#/entry/zhko/11f8fec126364af4bdcfc0a3a04eef9c', 'HSK 5급 단어', '#/entry/zhko/fd875fc3b74a4ff090c46bdd22345d2f', '#/entry/zhko/07a63f7c25714c489ed9a586b56b25d0', '#/entry/zhko/26deae508b2c415fad152b9df27b4b95', '#/entry/zhko/29519d8927994ab99079cc5bca4723de', '#/entry/zhko/6de21617f3f24b0098217c787101c90e', '#/entry/zhko/d1fc1a3162304316bc24e679bbbd4af6', '#/entry/zhko/cecb5d19367241caa78cca51fb53bdd5', '#/entry/zhko/0d308aae3fba490e8f64c0fb99570c07', '#/entry/zhko/3fa3e523991c4e35bd2c32cd5406b247', '#/entry/zhko/b5b060659b1d4202a8253e8e1b0641e7', '#/entry/zhko/bd98d16bb24b47cd80d34f97f21c9710', '#/entry/zhko/cd737eb6ff6f4666990c7be0c8dc8c2c', '#/entry/zhko/f0a0e0c44764449f920662b487a79313', 'HSK 6급 단어', '#/entry/zhko/9059119263604b2d940a27ef688b2cc6', '#/entry/zhko/ab1e398d1cea42579ebc6c4b55670da3', '#/entry/zhko/ff60fe78925640d2a7e65944b831cd0e', '#/entry/zhko/1fbecd3dec1046d59297930a16d1f44c', '#/entry/zhko/24aa8123d3e842d48161cbb0a61104c5', '#/entry/zhko/af5b9ce828da45d290a620119f24df35', '#/entry/zhko/c9400c0c00b14aad8b89a5caa3fc6259', '#/entry/zhko/c6cd675cef4b4763ae2bb83210e412c4', '#/entry/zhko/7c042564c1fd4dcda388d5901d0af7a5', '#/entry/zhko/a45ff73b09504a0fb554f28c16e9451d', '#/entry/zhko/ba3a7a7d82f44ce0b48cc67ef160e83a', '#/entry/zhko/3de27cd86e0c44898b35ea04f025cb63', '#/entry/zhko/97d4f4f233cf4bf9ab5ebad3e30b2228', '#/entry/zhko/9ed7774640934c9686f1766a538a7826', '#/entry/zhko/ed41d17fc9d6468ba00b86f44bf257e5', '#/entry/zhko/58b3375abe49470a9ca75ce657d5a3e3', '#/entry/zhko/8497f2ca42c94f5e8f00195accb30623', '#/entry/zhko/d50de291d3d14fa9b9cc397d95a8331a']"
75,走,"['HSK 6급 단어', '#/entry/zhko/b19bae128d794cf0b893525392048ea3', '#/entry/zhko/9cf0376f0d0e4e2c9fda831f5e40c85f', '#/entry/zhko/9c630e6aecc64fe496baaabe067bab6c', '#/entry/zhko/4509e886ca26469d8ca25d24e9b18236']"
76,定,"['HSK 3급 단어', '#/entry/zhko/7b6e04214de947d78a3767dd4db36118', 'HSK 4급 단어', '#/entry/zhko/d880c1bb60c643fcb72deb1a2248893d', 'HSK 5급 단어', '#/entry/zhko/90b5cb105f954ea8b9b1a8de92338c9c', '#/entry/zhko/93f12db74f784e43966dd80c0b6d6fbd', '#/entry/zhko/a2a36bd35c8342c08a1885492216e255', '#/entry/zhko/a5ef71faa5b74581a31f36f112050410', '#/entry/zhko/bbe28c3306e340679ac545fbdabffdea', '#/entry/zhko/94b55a5cb7d44c00b3700c46e76196a4', 'HSK 6급 단어', '#/entry/zhko/4f94331ce35745758590ea2cbc837ba5', '#/entry/zhko/5352365ce5dd42b9a5989e2a8728dcef', '#/entry/zhko/071ae7cb9e0d49d3936f06af88ce9e53', '#/entry/zhko/475ddc2168ba406497d7ee81ce35e738', '#/entry/zhko/e0d8c4b6f0f74238a5369a502a81915a', '#/entry/zhko/ea4a5a6d30b44b1baab9a906c8a4f5d6', '#/entry/zhko/e99567a52bed44f7a3b1aec76b2fa898', '#/entry/zhko/037e1b5ca7b14642b9384b94f6cbc98a', '#/entry/zhko/47111cef79a8464797cd6ebaf981bc91', '#/entry/zhko/04609cefee51469182f46678b5a811bd', '#/entry/zhko/8744ebc821054e2982f7b292dda3cc20']"
77,听,"['HSK 6급 단어', '#/entry/zhko/fe64c02a77f3420e9afb5839ee87e2cf']"
78,觉,"['HSK 2급 단어', '#/entry/zhko/175a4205f6f5460ab1f80200f7f44a61', 'HSK 4급 단어', '#/entry/zhko/59be91c681e24f469c42d1e502f5ad2f', 'HSK 5급 단어', '#/entry/zhko/7af21e91173a41e0902529f3348c93cd', 'HSK 6급 단어', '#/entry/zhko/436b47ee1f8645e59b3ca6a1b4f4733f', '#/entry/zhko/fde2f88caf72428bbb3137260bd7566a', '#/entry/zhko/01f67e0c7e7445a09becc97d883d3e5b', '#/entry/zhko/48e4d04c3f7549f9964a1c365723878f', '#/entry/zhko/61a7dcbc98f0416aa39ca9811f17bd41']"
79,太,"['HSK 3급 단어', '#/entry/zhko/ac510e7a6ec74fbaabff37f076f5e435', 'HSK 5급 단어', '#/entry/zhko/07691e4bdf60418580a863f0452a2c8f', '#/entry/zhko/1dde0e4f53824e53945e5125e162ce56', 'HSK 6급 단어', '#/entry/zhko/c63f1d07d7a14d4f9ca001749fa81289']"
80,该,"['HSK 3급 단어', '#/entry/zhko/ba4ba3b81677495eb98336f8a0b63198', 'HSK 6급 단어', '#/entry/zhko/9c959849a17f46448d7309df436304d2']"
81,当,"['HSK 3급 단어', '#/entry/zhko/ac274002e87e4524ac980615f92ec393', 'HSK 4급 단어', '#/entry/zhko/959877f32f9c499f9c52e3468503a663', '#/entry/zhko/a5b537289e7e416f882eeab6e53ea20c', '#/entry/zhko/5aab381a67ff416a87f5b9d415e9b1bb', '#/entry/zhko/b2910f96d85747519d5a63fa8163aecc', 'HSK 5급 단어', '#/entry/zhko/6de21617f3f24b0098217c787101c90e', '#/entry/zhko/f96fe45883b54782b9fad58161b0a107', '#/entry/zhko/5e5c6ea4f568421d813dae38766556ce', 'HSK 6급 단어', '#/entry/zhko/5fe0990402f94eba80d982cea9001a59', '#/entry/zhko/79482016092045e3849b3009d23606dc', '#/entry/zhko/1bb1cb075a6d4cfead55f8b8da491a80', '#/entry/zhko/594f37eb3d9f4fedbacc4073aa1b94d4', '#/entry/zhko/9416ad6ca12f43e58d347a49ebf13bd3', '#/entry/zhko/fee1db6a8169490b9c5bb829f12be03a', '#/entry/zhko/dc08fcbc9d0a499aa735f0ae48673f2c', '#/entry/zhko/dc8636e4b94a4cc1b01be25bc7540c85', '#/entry/zhko/e6ce56b0f4b9424a99a052b890d05141', '#/entry/zhko/ea5a8fef3ded4c59aab33c632d43f444', '#/entry/zhko/07d01ae50dde4221b9b22a01d8f44559']"
82,经,"['HSK 3급 단어', '#/entry/zhko/98c5d27f19af4b6980fdd2ec94f0441a', '#/entry/zhko/a8ff80f693c34a81849569ea626c11b1', '#/entry/zhko/1c7b963a907e4bd189bb2d1ca384b4ca', 'HSK 4급 단어', '#/entry/zhko/3f6a2ea1d2994c48b021e185c82a7ab0', '#/entry/zhko/521247bf17cc4fd68d7898eeb303b3b2', '#/entry/zhko/aabe19fd7f204fa4a8211f69e6343e6b', 'HSK 5급 단어', '#/entry/zhko/5db852bff6584a30842a7fcf536a7df0', '#/entry/zhko/8cc480539059464a99c26009c9faf296', '#/entry/zhko/94ca0945a0fd4ba687c7d24556211f77', '#/entry/zhko/5776aa6733704d33a6fa13c9096be986', 'HSK 6급 단어', '#/entry/zhko/964a34797498415dbb4bde37e9b747e4', '#/entry/zhko/a3d1a6f7e4924750bde00fc46c2df18b', '#/entry/zhko/b65001b899a84878b9fba670bfaaad4e', '#/entry/zhko/9a03d682fd344c17bc7282c014f198f5', '#/entry/zhko/cacb0ea092d4469cbd75662517cbc0c1']"
83,妈,"['HSK 1급 단어', '#/entry/zhko/2491211084214464b2f45c1a48480bf7']"
84,用,"['HSK 3급 단어', '#/entry/zhko/6a1f53511b974bf2a2d1feab0451df4d', 'HSK 4급 단어', '#/entry/zhko/f7cb24f2f98e49de98a941f2d96be197', 'HSK 5급 단어', '#/entry/zhko/f8ff8fb99c2e48e9a4fcac80479cd58e', '#/entry/zhko/dced354a77ee490c84ae175b20faee65', '#/entry/zhko/95a3cb69d37649fe8c7674fd4f8c127b', '#/entry/zhko/21a6dcc6603a400c91d4b8193395d790', '#/entry/zhko/a6027e9d8cde4dcbae4af1df18653b8e', '#/entry/zhko/b1df9856719e4c938360b764d4f77fed', 'HSK 6급 단어', '#/entry/zhko/421e376c5cfb4069a72d7d7b6575cea3', '#/entry/zhko/d7724132838a4fc39eef8de301e4bb72']"
85,打,"['HSK 3급 단어', '#/entry/zhko/5e493ec6d2e7474084c11c59f6756015', '#/entry/zhko/2400719442a84aa99d70b11443c2e23f', 'HSK 4급 단어', '#/entry/zhko/2cf59a8da8644b06b37b1c08e0b76bf8', '#/entry/zhko/335ca37dcc054189815c7409325ee669', '#/entry/zhko/bd6a8678ddee41e79a744cb4175fdadb', '#/entry/zhko/dec83b495b4d41d988ff08ab3023ba50', '#/entry/zhko/87531a9a2a584fc9866ccd62f5d3fbb7', '#/entry/zhko/0ce17585918b4b7494e5ad2ceba6a115', '#/entry/zhko/33bcce73c3d24f89ad881e2b03b11078', '#/entry/zhko/547cdac8b5fa46348dda1b5437a787fa', 'HSK 5급 단어', '#/entry/zhko/5dccf44a8fbf4993b4e6ae3f2b6cf7b9', '#/entry/zhko/2c7fb995cadc49f7bfcb4a3a1c7c0b76', '#/entry/zhko/ac79aa76582e4759ba6c23cb4e8eaade', 'HSK 6급 단어', '#/entry/zhko/2f3e9cb165884508a80e5c6055b6455f', '#/entry/zhko/b876199c28dc4f6b807b304f2369b80e', '#/entry/zhko/4e07c17fa07249b79e2d16afe2d5d085', '#/entry/zhko/7bef602ec4e5405ebd14c6e95386ac30', '#/entry/zhko/803e27cadbf149a6bca96f058adc37b0', '#/entry/zhko/a598d9562ecb4ac6998acc57def5feaa', '#/entry/zhko/b63bfbe4bfa14134bda05ae192f85fac', '#/entry/zhko/39771ae1796746cc9640f0cb61ec0ca9', '#/entry/zhko/c9165d21c8f6457592ed5375d67dbce4', '#/entry/zhko/ca85aa3c6b2c420e9848ff1c7d0d0c09']"
86,再,"['HSK 1급 단어', '#/entry/zhko/fbb1cd12565d479e980f8016b0fc4ba7', 'HSK 5급 단어', '#/entry/zhko/cf3eb5fa5ae24536b3345a533d699b57', '#/entry/zhko/0ceb53d931574148a687d888178b6941', 'HSK 6급 단어', '#/entry/zhko/d7d59657b4b148dcb0cf659b7d5eca4e']"
87,因,"['HSK 2급 단어', '#/entry/zhko/899b9749f7a746f7a8642d5e36527966', 'HSK 4급 단어', '#/entry/zhko/caff18564f5f4f068ce7c8446e889098', '#/entry/zhko/8254ddc87904422dba97092e083c1f87', 'HSK 5급 단어', '#/entry/zhko/3ff93c82e7ee49e0a2ba0d6d5ffa8aa4', '#/entry/zhko/892eb105f91d417c976d87f133c8a00d', 'HSK 6급 단어', '#/entry/zhko/149c25aa579f4f8b9707f2cd59418d6b']"
88,女,"['HSK 1급 단어', '#/entry/zhko/9b2a029f105d4af8b89c6443c86ad91b', 'HSK 5급 단어', '#/entry/zhko/3c5ed14be5e44eb596af1d4fd980cfa7', '#/entry/zhko/8c4a10a25fc948ae8e5b8a1db4a9adbc']"
89,告,"['HSK 2급 단어', '#/entry/zhko/f0425b70c7f44559b90d20237fc4032a', '#/entry/zhko/9a64173512744129a74e117a1bf1fa7f', 'HSK 4급 단어', '#/entry/zhko/3f0fab058f654a55bbd164ffadb1e145', 'HSK 5급 단어', '#/entry/zhko/2fcad871287e4719b7bcb0cd74a38d93', '#/entry/zhko/0258981af68b44d8a00bbf2b1605c08a', '#/entry/zhko/e304962adffc4127a6263e4b0ba41630', 'HSK 6급 단어', '#/entry/zhko/de40daf92bbf445e9911d45af0fbe892', '#/entry/zhko/5f58b73b1da24337b8cbe4e14efb832a', '#/entry/zhko/8ad00c47d807401db3c3e39e7719a883', '#/entry/zhko/a5efa6e4dd1640e597cebdb857b3f3d1']"
90,最,"['HSK 3급 단어', '#/entry/zhko/6a90fe34980c41f5aaaf1a54fab2afe9', '#/entry/zhko/89d6f3cd7d1747c0a4f9fa481832269d', 'HSK 4급 단어', '#/entry/zhko/7b36b57c75c2449eaeec418fad0a17e9', 'HSK 5급 단어', '#/entry/zhko/231b15ac0a7846b694f17272a6636077']"
91,手,"['HSK 2급 단어', '#/entry/zhko/e1d1781b51694140a59da4f5ef199d69', '#/entry/zhko/b84bbb1803284f5cae4256d9ca9c67cc', 'HSK 3급 단어', '#/entry/zhko/28f28dc5b20046189e957ed221ddbf1d', 'HSK 5급 단어', '#/entry/zhko/3ac9b9f9ae63475190f81c18495ba4c4', '#/entry/zhko/8ee02e49b1ed413386a1b2a89e911380', '#/entry/zhko/7fb13dfd6a6f482e8935c2ab246f92f4', '#/entry/zhko/a1394ed317f44443aae87337403c2cd3', '#/entry/zhko/3651dffadb30461c87b6c29e6438043b', '#/entry/zhko/5822f7de57634a0b9e22396173d1c0a0', '#/entry/zhko/98d8ef4eb35d4b5092c28791af540aad', '#/entry/zhko/3a82b6bfea98415898966ca4149ef053', '#/entry/zhko/1deab912786a4427a7dde90340a4b1ab', 'HSK 6급 단어', '#/entry/zhko/1253b224385b4691969d043f33289cac', '#/entry/zhko/5b02c5c6eb464392b1b65061cfa6610f', '#/entry/zhko/83c004358fc944fd91f584d324c10e31', '#/entry/zhko/94a185780e6c42fea33a67b54187fde7', '#/entry/zhko/1cec1b05c1a84afbb83c44e1bb39b1ae', '#/entry/zhko/bf0facce6db448d7ac56ae33616cd0b0', '#/entry/zhko/cd00606515864c7bb44e5bb6d504034a', '#/entry/zhko/798ed89842d94a80a90daf4783f4591b', '#/entry/zhko/9dd3cefb1a28464a80202e5d7bf88ba8', '#/entry/zhko/df93cb71c832445ba8c52939166caf1e', '#/entry/zhko/d213b9e0f0e842ed818ca7b556c53ca6', '#/entry/zhko/d35406e519724391872e9603e19cda24']"
92,前,"['HSK 1급 단어', '#/entry/zhko/c96183f16bc24ad0973c2d8663b65c73', 'HSK 3급 단어', '#/entry/zhko/d83f7ddd60f04f1db3d4f6cd49c5e461', 'HSK 4급 단어', '#/entry/zhko/63011a10b0e0467a8897842b3c296ee4', 'HSK 5급 단어', '#/entry/zhko/c30d2abd35844cccb8c034bdf9ecae66', '#/entry/zhko/6855a02344434fd4889ba896add85a19', '#/entry/zhko/730a1ecdaa96414b9572aa211fe07aae', 'HSK 6급 단어', '#/entry/zhko/23e0b21db7bd4206b442d144281a6105', '#/entry/zhko/80408b8621544ca49024036c5cbf1739', '#/entry/zhko/7596eff6a7394bd896bf30319b8276f5', '#/entry/zhko/df621dad8c364787bacef21c365c43af', '#/entry/zhko/e6ce56b0f4b9424a99a052b890d05141']"
93,找,"['HSK 5급 단어', '#/entry/zhko/33d92d7efb114cde994a7088eabd9525']"
94,行,"['HSK 3급 단어', '#/entry/zhko/01843b4a2c5a4c7ca2ddfc3ae8b40c9e', '#/entry/zhko/e48907efe3d34a86bb53d96a0fd7ec51', 'HSK 4급 단어', '#/entry/zhko/fcfd49a7cd924c818af776e11f957b3c', '#/entry/zhko/46f732f3656843748e8b3ddd7f342eb7', '#/entry/zhko/8aa646720c104f469752d8a3d05f6d91', '#/entry/zhko/bdf90b7909f74e45a9500bdc833a034a', 'HSK 5급 단어', '#/entry/zhko/0cff612d192643e6b834b9c580fc470e', '#/entry/zhko/804a66ad28a34830b7d6102a5a07b7a8', '#/entry/zhko/cfad6e685a414e9685668ead73510100', 'HSK 6급 단어', '#/entry/zhko/8fa4d99667fb402593765ca07fcfaabb', '#/entry/zhko/6fff0bcbb7584de1a41a94de8fb95558', '#/entry/zhko/a8c1b65911634e92aa9ebae0a7bdc75b', '#/entry/zhko/340cfdbe0d4b4f6da3e2722560aeafe5', '#/entry/zhko/0da0b733f2ed468b80bb0b3bcc90bfc6', '#/entry/zhko/657a88f0dc674726bedd5cf5d8e1caa7', '#/entry/zhko/9e9ff8e093ee4dfc8825b56114f11dea', '#/entry/zhko/117d61ace1fd4d4e9f572ba20805e89b', '#/entry/zhko/80db9481fcce45c5b210cb6065abbe7e', '#/entry/zhko/dcc8da93a9114771bd706db20d050cdf']"
95,快,"['HSK 2급 단어', '#/entry/zhko/326b9c66514144649ef7ee45256081ad', 'HSK 4급 단어', '#/entry/zhko/0482c498ac9d4ec7a2687d25b3b1e58c', 'HSK 5급 단어', '#/entry/zhko/f861b5f473b44c4f857cf99da7049f67', '#/entry/zhko/0f946baaf7684c8081814d0a4498d8a0', 'HSK 6급 단어', '#/entry/zhko/f0b90b82a74e48e484db91dd0dca6327']"
96,而,"['HSK 3급 단어', '#/entry/zhko/70905453c666418fb8962ae0edf6da1d', 'HSK 4급 단어', '#/entry/zhko/d0e48bbdf35f41aba0d1e7ff41a81f9d', 'HSK 5급 단어', '#/entry/zhko/892eb105f91d417c976d87f133c8a00d', '#/entry/zhko/569062cb0a514f0b8ad5187755f75e8e', '#/entry/zhko/e69b8c50289348c88e6f930aeb6793d2', 'HSK 6급 단어', '#/entry/zhko/3c9874603ba84855ae773ee9376e6dad', '#/entry/zhko/682762eef7634007bd4483272b8a4c58', '#/entry/zhko/ce4a0f43393742178177d326c4bc8daf', '#/entry/zhko/5c6c3df951d8409ea123c5967d15c3d6', '#/entry/zhko/a2acb18acda44346b6d321e5046999e6', '#/entry/zhko/58457b69406e42a7a42d48d8bc1db186', '#/entry/zhko/825d0a6f312f40729482b4bdb97e12f5', '#/entry/zhko/c2c8ea885857405bba4f42e4c5a426f5']"
97,死,"['HSK 6급 단어', '#/entry/zhko/6509cfbd7b4943d6b915d44c5dd7b409']"
98,先,"['HSK 1급 단어', '#/entry/zhko/93d3f31c4d2847cc92ed41fe5c0f0162', 'HSK 4급 단어', '#/entry/zhko/15f81f576462477aa8ec67625728f0e0', 'HSK 5급 단어', '#/entry/zhko/a8e99018a47c4bb6ae6302550359ef83', 'HSK 6급 단어', '#/entry/zhko/afddcc8b29ce43cdb2ed827935fea398', '#/entry/zhko/2b4fa22ee7e94122991dabe77ecf25fe', '#/entry/zhko/856d3c7240f341e0919c4ced3fca3c43', '#/entry/zhko/df621dad8c364787bacef21c365c43af', '#/entry/zhko/aa5478f193e241d395dc614409bb85bd', '#/entry/zhko/f5a562b6ac3549eeb80e76cc72eb5c9b', '#/entry/zhko/0253a241dfbd4cd9ad553e6128107b0f', '#/entry/zhko/5deecb2fc3d6496886cc0423b620eaba']"
